ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
100206_202209,100206,SME,SME_SMALL,LINEA_CREDITO,SUBASTA,QUIEBRA,2018-04-30,1565127.09,GARANTIA_PERSONAL,0.0,0.07416,2022-09-01,53,0.09333333,0.73055801,0.73055801,1301344.44,88732.71,88732.71,3,0,1590,9,1214490.26,0.07416,397794.15,0.0,0.0,0.0,350636.83,10273.47,0,,0.0,0.0,0.0,0.035635,123087.01,RECUPERACION
100206_202210,100206,SME,SME_SMALL,LINEA_CREDITO,SUBASTA,QUIEBRA,2018-04-30,1565127.09,GARANTIA_PERSONAL,0.0,0.07416,2022-10-01,54,0.085,0.73055801,0.73055801,1301344.44,80810.15,80810.15,3,0,1620,10,1214490.26,0.07416,405299.7,0.0,0.0,0.0,350636.83,10273.47,0,,0.0,0.0,0.0,0.040749,124588.85,RECUPERACION
100206_202211,100206,SME,SME_SMALL,LINEA_CREDITO,SUBASTA,QUIEBRA,2018-04-30,1565127.09,GARANTIA_PERSONAL,0.0,0.07416,2022-11-01,55,0.07666667,0.73055801,0.73055801,1301344.44,72887.58,72887.58,3,0,1650,8,1185675.15,0.07416,412805.25,28815.11,796.48,28018.63,379451.94,11069.95,0,,0.0,0.0,0.0,0.025486,124568.42,RECUPERACION
100206_202212,100206,SME,SME_SMALL,LINEA_CREDITO,SUBASTA,QUIEBRA,2018-04-30,1565127.09,GARANTIA_PERSONAL,0.0,0.07416,2022-12-01,56,0.06833333,0.70841544,0.70841544,1301344.44,62995.99,62995.99,3,0,1680,8,1185675.15,0.07416,410338.32,0.0,0.0,0.0,379451.94,11069.95,0,,0.0,0.0,0.0,0.029446,105180.15,RECUPERACION
100206_202301,100206,SME,SME_SMALL,LINEA_CREDITO,SUBASTA,QUIEBRA,2018-04-30,1565127.09,GARANTIA_PERSONAL,0.0,0.07416,2023-01-01,57,0.06,0.70841544,0.70841544,1301344.44,55313.55,55313.55,3,0,1710,7,1137744.46,0.07416,417665.79,47930.69,940.1,46990.59,427382.63,12010.05,0,,0.0,0.0,0.0,0.03149,84082.3,RECUPERACION
100206_202302,100206,SME,SME_SMALL,LINEA_CREDITO,SUBASTA,QUIEBRA,2018-04-30,1565127.09,GARANTIA_PERSONAL,0.0,0.07416,2023-02-01,58,0.05166667,0.67158377,0.67158377,1301344.44,45154.69,45154.69,3,0,1740,7,1105553.92,0.07416,407813.08,32190.54,1345.96,30844.58,459573.17,13356.01,0,,0.0,0.0,0.0,0.03168,100189.31,RECUPERACION
100206_202303,100206,SME,SME_SMALL,LINEA_CREDITO,SUBASTA,QUIEBRA,2018-04-30,1565127.09,GARANTIA_PERSONAL,0.0,0.07416,2023-03-01,59,0.04333333,0.6468474,0.6468474,1301344.44,36476.76,36476.76,3,0,1770,8,1105553.92,0.07416,403106.88,0.0,0.0,0.0,459573.17,13356.01,0,,0.0,0.0,0.0,0.048245,104155.08,RECUPERACION
100207_201906,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2019-06-01,1,1.0,0.41602403,1.0,332236.31,138218.29,138218.29,3,0,30,10,335389.13,0.04202,1174.42,0.0,0.0,0.0,0.0,0.0,0,,0.0,429591.07,0.77862,0.021826,23606.36,ESTIMACION
100207_201907,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2019-07-01,2,1.0,0.43270906,1.0,332236.31,143761.66,143761.66,3,0,60,10,335389.13,0.04202,2348.84,0.0,0.0,0.0,0.0,0.0,0,,0.0,424310.38,0.77862,0.035205,26228.21,ESTIMACION
100207_201908,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2019-08-01,3,1.0,0.44939408,1.0,332236.31,149305.03,149305.03,3,0,90,9,335389.13,0.04202,3523.26,0.0,0.0,0.0,0.0,0.0,0,,0.0,423377.68,0.77862,0.042032,31221.56,ESTIMACION
100207_201909,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2019-09-01,4,0.49666667,0.46607911,1.0,332236.31,76908.04,76908.04,3,0,120,9,335389.13,0.04202,4697.68,0.0,0.0,0.0,0.0,0.0,0,,0.0,421529.07,0.77862,0.032009,27487.28,ESTIMACION
100207_201910,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2019-10-01,5,0.48833333,0.48276414,1.0,332236.31,78324.65,78324.65,3,0,150,10,335389.13,0.04202,5872.1,0.0,0.0,0.0,0.0,0.0,0,,0.0,417130.6,0.77862,0.020854,25322.84,ESTIMACION
100207_201911,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2019-11-01,6,0.48,0.49944917,1.0,332236.31,79648.87,79648.87,3,0,180,10,293413.3,0.04202,7046.52,41975.83,1992.03,39983.8,41975.83,1992.03,0,,0.0,412943.6,0.681171,0.043734,28177.61,RECUPERACION
100207_201912,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2019-12-01,7,0.47166667,0.49156744,0.87365671,332236.31,77030.97,77030.97,3,0,210,10,229472.18,0.04202,7192.08,63941.12,2588.01,61353.11,105916.95,4580.04,0,,0.0,422254.19,0.532729,0.030639,31166.11,RECUPERACION
100207_202001,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2020-01-01,8,0.46333333,0.46197477,0.68119996,332236.31,71114.62,71114.62,3,0,240,10,159228.86,0.04202,6428.32,70243.32,1878.5,68364.82,176160.27,6458.54,0,,0.0,408996.08,0.369657,0.024705,25954.71,RECUPERACION
100207_202002,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2020-02-01,9,0.455,0.41694779,0.46977418,332236.31,63028.96,63028.96,3,0,270,9,87840.95,0.04202,5018.13,71387.91,1373.96,70013.95,247548.18,7832.5,0,,0.0,402024.25,0.203926,0.039731,25252.04,RECUPERACION
100207_202003,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2020-03-01,10,0.44666667,0.37174483,0.3,332236.31,55166.52,55166.52,3,0,300,9,20532.62,0.04202,3075.9,67308.33,3295.22,64013.11,314856.51,11127.72,0,,0.0,399157.74,0.047667,0.019302,28595.39,RECUPERACION
100207_202004,100207,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,VENTA_CARTERA,90_DIAS_VENCIDO,2019-05-18,335389.13,HIPOTECA,430748.1,0.04202,2020-04-01,11,0.43833333,0.36898542,0.3,332236.31,53735.44,53735.44,3,0,330,9,3152.82,0.04202,790.9,17379.79999999999,1181.73,16198.07,332236.31,12309.45,0,,0.0,397573.62,0.007319,0.030942,22442.74,CERRADO
100208_202001,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-01-01,1,1.0,0.41998389,1.0,3467.08,1456.12,1456.12,3,0,30,9,4900.79,0.06877,28.09,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.047049,222.09,ESTIMACION
100208_202002,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-02-01,2,1.0,0.43655578,1.0,3467.08,1513.57,1513.57,3,0,60,9,4802.06,0.06877,56.18,98.73,1.95,96.78,98.73,1.95,0,,0.0,0.0,0.0,0.04775,238.37,RECUPERACION
100208_202003,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-03-01,3,1.0,0.45075463,0.97152359,3467.08,1562.8,1562.8,3,0,90,9,4723.69,0.06877,82.56,78.37,0.82,77.55,177.1,2.77,0,,0.0,0.0,0.0,0.032165,311.78,RECUPERACION
100208_202004,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-04-01,4,0.49416667,0.46402395,0.94891955,3467.08,795.02,795.02,3,0,120,10,4709.38,0.06877,108.28,14.31,0.17,14.14,191.41,2.94,0,,0.0,0.0,0.0,0.036058,315.02,RECUPERACION
100208_202005,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-05-01,5,0.48583333,0.47860369,0.94479216,3467.08,806.17,806.17,3,0,150,10,4628.94,0.06877,134.95,80.44,2.09,78.35,271.85,5.03,0,,0.0,0.0,0.0,0.040009,310.66,RECUPERACION
100208_202006,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-06-01,6,0.4775,0.48977518,0.92159108,3467.08,810.84,810.84,3,0,180,9,4433.08,0.06877,159.18,195.86,5.36,190.5,467.71,10.39,0,,0.0,0.0,0.0,0.018704,224.69,RECUPERACION
100208_202007,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-07-01,7,0.0025,0.49318462,0.86509974,3467.08,4.27,4.27,2,1,210,4,4433.08,0.06877,177.87,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.031219,286.89,RECUPERACION
100208_202008,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-08-01,8,0.0025,0.50600928,0.86509974,3467.08,4.39,4.39,2,1,240,3,4433.08,0.06877,203.28,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.035472,227.09,RECUPERACION
100208_202009,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-09-01,9,0.0025,0.51883393,0.86509974,3467.08,4.5,4.5,2,1,270,3,4433.08,0.06877,228.69,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.037583,306.9,RECUPERACION
100208_202010,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-10-01,10,0.0025,0.53165859,0.86509974,3467.08,4.61,4.61,2,1,300,3,4433.08,0.06877,254.1,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.036319,290.5,RECUPERACION
100208_202011,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-11-01,11,0.0025,0.54448325,0.86509974,3467.08,4.72,4.72,2,1,330,3,4433.08,0.06877,279.51,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.024924,276.23,RECUPERACION
100208_202012,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2020-12-01,12,0.0025,0.55730791,0.86509974,3467.08,4.83,4.83,2,1,360,4,4433.08,0.06877,304.92,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.050421,251.48,RECUPERACION
100208_202101,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2021-01-01,13,0.0025,0.57013257,0.86509974,3467.08,4.94,4.94,2,1,390,3,4433.08,0.06877,330.33,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.041963,243.89,RECUPERACION
100208_202102,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2021-02-01,14,0.0025,0.58295723,0.86509974,3467.08,5.05,5.05,2,1,420,3,4433.08,0.06877,355.74,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.040852,331.5,RECUPERACION
100208_202103,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2021-03-01,15,0.0025,0.59578189,0.86509974,3467.08,5.16,5.16,2,1,450,4,4433.08,0.06877,381.15,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.053221,289.43,RECUPERACION
100208_202104,100208,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,90_DIAS_VENCIDO,2019-12-17,4900.79,NINGUNA,0.0,0.06877,2021-04-01,16,0.0025,0.60860655,0.86509974,3467.08,5.28,5.28,2,1,480,3,4433.08,0.06877,406.56,0.0,0.0,0.0,467.71,10.39,0,,0.0,0.0,0.0,0.03529,248.28,RECUPERACION
100209_202002,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-02-01,1,1.0,0.38960875,1.0,388816.02,151486.12,151486.12,3,0,30,9,431067.11,0.04323,1552.92,0.0,0.0,0.0,0.0,0.0,0,,0.0,410527.49,1.045658,0.035484,32537.58,ESTIMACION
100209_202003,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-03-01,2,1.0,0.4070485,1.0,388816.02,158266.98,158266.98,3,0,60,9,431067.11,0.04323,3105.84,0.0,0.0,0.0,0.0,0.0,0,,0.0,409497.79,1.045658,0.032687,25622.73,ESTIMACION
100209_202004,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-04-01,3,1.0,0.42448825,1.0,388816.02,165047.83,165047.83,3,0,90,10,431067.11,0.04323,4658.76,0.0,0.0,0.0,0.0,0.0,0,,0.0,407615.43,1.045658,0.038612,33894.24,ESTIMACION
100209_202005,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-05-01,4,0.52166667,0.441928,1.0,388816.02,89637.3,89637.3,3,0,120,9,431067.11,0.04323,6211.68,0.0,0.0,0.0,0.0,0.0,0,,0.0,401416.87,1.045658,0.036114,34726.66,ESTIMACION
100209_202006,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-06-01,5,0.51333333,0.45936775,1.0,388816.02,91686.23,91686.23,3,0,150,10,431067.11,0.04323,7764.6,0.0,0.0,0.0,0.0,0.0,0,,0.0,407001.3,1.045658,0.032351,35045.35,ESTIMACION
100209_202007,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-07-01,6,0.505,0.4768075,1.0,388816.02,93622.15,93622.15,3,0,180,9,431067.11,0.04323,9317.52,0.0,0.0,0.0,0.0,0.0,0,,0.0,401611.37,1.045658,0.032903,30092.02,RECUPERACION
100209_202008,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-08-01,7,0.49666667,0.49424725,1.0,388816.02,95445.05,95445.05,3,0,210,9,431067.11,0.04323,10870.44,0.0,0.0,0.0,0.0,0.0,0,,0.0,395899.37,1.045658,0.050203,30892.84,RECUPERACION
100209_202009,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-09-01,8,0.48833333,0.511687,1.0,388816.02,97154.94,97154.94,3,0,240,9,427095.52,0.04323,12423.36,3971.59,41.06,3930.53,3971.59,41.06,0,,0.0,394310.51,1.036024,0.034017,25353.86,RECUPERACION
100209_202010,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-10-01,9,0.48,0.52657311,0.98978543,388816.02,98275.23,98275.23,3,0,270,10,427095.52,0.04323,13847.49,0.0,0.0,0.0,3971.59,41.06,0,,0.0,400884.94,1.036024,0.034249,35909.88,RECUPERACION
100209_202011,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-11-01,10,0.47166667,0.54372912,0.98978543,388816.02,99715.33,99715.33,3,0,300,10,427095.52,0.04323,15386.1,0.0,0.0,0.0,3971.59,41.06,0,,0.0,391555.41,1.036024,0.040362,26191.91,RECUPERACION
100209_202012,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2020-12-01,11,0.46333333,0.56088513,0.98978543,388816.02,101044.25,101044.25,3,0,330,10,427095.52,0.04323,16924.71,0.0,0.0,0.0,3971.59,41.06,0,,0.0,396913.36,1.036024,0.023417,36146.63,RECUPERACION
100209_202101,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-01-01,12,0.455,0.57804114,0.98978543,388816.02,102262.0,102262.0,3,0,360,9,427095.52,0.04323,18463.32,0.0,0.0,0.0,3971.59,41.06,0,,0.0,387947.44,1.036024,0.045431,27647.24,RECUPERACION
100209_202102,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-02-01,13,0.44666667,0.59519715,0.98978543,388816.02,103368.58,103368.58,3,0,390,9,427095.52,0.04323,20001.93,0.0,0.0,0.0,3971.59,41.06,0,,0.0,379825.85,1.036024,0.039389,27061.27,RECUPERACION
100209_202103,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-03-01,14,0.43833333,0.61235317,0.98978543,388816.02,104363.98,104363.98,3,0,420,10,427095.52,0.04323,21540.54,0.0,0.0,0.0,3971.59,41.06,0,,0.0,386999.52,1.036024,0.035244,25663.55,RECUPERACION
100209_202104,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-04-01,15,0.43,0.62950918,0.98978543,388816.02,105248.2,105248.2,3,0,450,10,427095.52,0.04323,23079.15,0.0,0.0,0.0,3971.59,41.06,0,,0.0,392131.1,1.036024,0.038961,28188.71,RECUPERACION
100209_202105,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-05-01,16,0.42166667,0.64666519,0.98978543,388816.02,106021.25,106021.25,3,0,480,9,427095.52,0.04323,24617.76,0.0,0.0,0.0,3971.59,41.06,0,,0.0,390683.04,1.036024,0.049681,31238.05,RECUPERACION
100209_202106,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-06-01,17,0.41333333,0.6638212,0.98978543,388816.02,106683.12,106683.12,3,0,510,10,426571.76,0.03738,22616.8,523.76,25.89,497.87,4495.35,66.95,0,,0.0,360973.83,1.034754,0.024889,36756.67,RECUPERACION
100209_202107,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-07-01,18,0.405,0.68030368,0.98843836,388816.02,107127.75,107127.75,3,0,540,9,426571.76,0.03738,23917.86,0.0,0.0,0.0,4495.35,66.95,0,,0.0,367012.91,1.034754,0.020681,25443.9,RECUPERACION
100209_202108,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-08-01,19,0.39666667,0.69742227,0.98843836,388816.02,107563.68,107563.68,3,0,570,10,424776.87,0.03738,25246.63,1794.89,68.59,1726.3,6290.24,135.54,0,,0.0,382219.61,1.0304,0.022911,25050.09,RECUPERACION
100209_202109,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-09-01,20,0.38833333,0.71197626,0.98382207,388816.02,107501.45,107501.45,3,0,600,10,418939.67,0.03738,26463.6,5837.2,86.62,5750.58,12127.44,222.16,0,,0.0,358237.48,1.01624,0.047765,31726.92,RECUPERACION
100209_202110,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-10-01,21,0.38,0.72020918,0.96880931,388816.02,106410.97,106410.97,3,0,630,9,418939.67,0.03738,27405.0,0.0,0.0,0.0,12127.44,222.16,0,,0.0,386972.74,1.01624,0.035264,26282.2,RECUPERACION
100209_202111,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-11-01,22,0.37166667,0.73678252,0.96880931,388816.02,106472.41,106472.41,3,0,660,9,418939.67,0.03738,28710.0,0.0,0.0,0.0,12127.44,222.16,0,,0.0,363269.01,1.01624,0.040769,27666.65,RECUPERACION
100209_202112,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2021-12-01,23,0.36333333,0.75335586,0.96880931,388816.02,106426.45,106426.45,3,0,690,9,418939.67,0.03738,30015.0,0.0,0.0,0.0,12127.44,222.16,0,,0.0,362362.66,1.01624,0.035662,31036.63,RECUPERACION
100209_202201,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2022-01-01,24,0.355,0.76992921,0.96880931,388816.02,106273.09,106273.09,3,0,720,10,416452.3,0.03738,31320.0,2487.37,37.55,2449.82,14614.81,259.71,0,,0.0,368321.67,1.010206,0.035146,31793.02,RECUPERACION
100209_202202,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2022-02-01,25,0.34666667,0.78205998,0.96241202,388816.02,105413.52,105413.52,3,0,750,9,408956.1,0.03738,32431.25,7496.2,162.51,7333.69,22111.01,422.22,0,,0.0,382117.36,0.992022,0.048402,26358.51,RECUPERACION
100209_202203,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2022-03-01,26,0.33833333,0.7845315,0.94313246,388816.02,103204.66,103204.66,3,0,780,9,408956.1,0.03738,33121.4,0.0,0.0,0.0,22111.01,422.22,0,,0.0,366130.25,0.992022,0.035616,26773.99,RECUPERACION
100209_202204,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2022-04-01,27,0.33,0.8003916,0.94313246,388816.02,102697.67,102697.67,3,0,810,9,408956.1,0.03738,34395.3,0.0,0.0,0.0,22111.01,422.22,0,,0.0,346238.94,0.992022,0.020378,29685.17,RECUPERACION
100209_202205,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2022-05-01,28,0.32166667,0.81625169,0.94313246,388816.02,102087.91,102087.91,3,0,840,10,408956.1,0.03789,36155.84,0.0,0.0,0.0,22111.01,422.22,0,,0.0,340476.91,0.992022,0.041826,37031.98,RECUPERACION
100209_202206,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2022-06-01,29,0.31333333,0.83211179,0.94313246,388816.02,101375.36,101375.36,3,0,870,10,401240.96,0.03789,37447.12,7715.14,363.67,7351.47,29826.15,785.89,0,,0.0,364595.63,0.973308,0.043754,34532.18,RECUPERACION
100209_202207,100209,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,SUBASTA,IMPROBABLE_PAGO,2020-01-21,431067.11,HIPOTECA,412244.8,0.04323,2022-07-01,30,0.305,0.83143634,0.92328981,388816.02,98599.11,98599.11,3,0,900,10,401240.96,0.03789,38007.6,0.0,0.0,0.0,29826.15,785.89,0,,0.0,346522.16,0.973308,0.031832,36960.16,RECUPERACION
